id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
1538,Anthony,White,18,AnthonyWhite@gmail.com,both of them,night,secondary,No,No,No,No,Yes
1539,Luna,Hughes ,25,LunaHughes @gmail.com,night,morning,university,No,No,Yes,Yes,No
1540,Luna,Jones,27,LunaJones@gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
1541,Josephine,Roberts ,27,JosephineRoberts @gmail.com,morning,night,secondary,Yes,No,No,Yes,Yes
1542,Mario,Bush,24,MarioBush@gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
1543,Lucas,Evans ,22,LucasEvans @gmail.com,both of them,morning,secondary,Yes,No,No,Yes,Yes
1544,Derek,Edwards ,34,DerekEdwards @gmail.com,both of them,night,secondary,No,No,Yes,Yes,Yes
1545,Albert,Brown,18,AlbertBrown@gmail.com,morning,morning,university,Yes,No,No,No,No
1546,John,Brown,22,JohnBrown@gmail.com,night,morning,university,Yes,No,No,No,Yes
1547,Josephine,Walker ,27,JosephineWalker @gmail.com,night,night,university,Yes,Yes,Yes,No,No
1548,Miguel,Thomas ,26,MiguelThomas @gmail.com,both of them,night,secondary,No,Yes,Yes,Yes,No
1549,Lucas,Taylor,32,LucasTaylor@gmail.com,both of them,morning,secondary,No,No,Yes,Yes,Yes
1550,Jorge,Hughes ,22,JorgeHughes @gmail.com,night,morning,university,No,Yes,No,No,Yes
1551,Josephine,Walker ,24,JosephineWalker @gmail.com,night,night,university,No,No,Yes,Yes,No
1552,Miguel,Davies ,27,MiguelDavies @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
1553,Michael,Davies ,18,MichaelDavies @gmail.com,both of them,night,university,No,No,No,No,No
1554,LouisaLoren,Williams,18,LouisaLorenWilliams@gmail.com,night,night,university,No,No,Yes,Yes,Yes
1555,Albert,Lee ,19,AlbertLee @gmail.com,morning,night,secondary,Yes,No,No,No,No
1556,Nick,Williams,34,NickWilliams@gmail.com,morning,night,secondary,No,No,Yes,No,No
1557,Anthony,Evans ,22,AnthonyEvans @gmail.com,morning,morning,university,Yes,No,Yes,No,No
1558,Lucas,Hughes ,26,LucasHughes @gmail.com,morning,morning,university,Yes,Yes,No,No,No
1559,Marie,Williams,22,MarieWilliams@gmail.com,night,night,secondary,No,No,No,Yes,No
1560,Luna,Thomas ,26,LunaThomas @gmail.com,night,night,secondary,Yes,Yes,No,No,No
1561,Antonio,Williams,28,AntonioWilliams@gmail.com,morning,morning,secondary,No,Yes,No,No,No
1562,Jorge,Johnson,32,JorgeJohnson@gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
1563,George,Hughes ,28,GeorgeHughes @gmail.com,morning,night,secondary,Yes,No,No,No,No
1564,Luna,Williams,26,LunaWilliams@gmail.com,night,night,university,Yes,No,No,No,No
1565,Mario,Robinson ,27,MarioRobinson @gmail.com,morning,night,university,No,Yes,Yes,Yes,No
1566,George,Thompson ,21,GeorgeThompson @gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
1567,Nick,Wright,29,NickWright@gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,No
1568,Maria,Hughes ,33,MariaHughes @gmail.com,both of them,morning,university,Yes,No,No,No,Yes
1569,Jorge,Williams,25,JorgeWilliams@gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
1570,Mario,Taylor,32,MarioTaylor@gmail.com,both of them,night,university,Yes,No,Yes,Yes,No
1571,Miguel,Hughes ,26,MiguelHughes @gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
1572,George,Robinson ,19,GeorgeRobinson @gmail.com,both of them,morning,secondary,Yes,No,Yes,No,No
1573,Maria,Thompson ,18,MariaThompson @gmail.com,morning,night,university,No,No,No,Yes,No
1574,Anthony,Edwards ,26,AnthonyEdwards @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,No
1575,Mario,Jones,25,MarioJones@gmail.com,both of them,night,secondary,Yes,Yes,No,No,No
1576,Jorge,Jones,34,JorgeJones@gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
1577,Jorge,Smith,18,JorgeSmith@gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
1578,Antonio,Jones,24,AntonioJones@gmail.com,both of them,night,university,No,Yes,No,Yes,No
1579,Derek,Johnson,33,DerekJohnson@gmail.com,night,morning,secondary,No,No,No,No,No
1580,John,Evans ,26,JohnEvans @gmail.com,morning,morning,university,No,No,Yes,No,Yes
1581,Marie,Evans ,18,MarieEvans @gmail.com,both of them,morning,secondary,Yes,No,No,Yes,No
1582,Antonio,Roberts ,20,AntonioRoberts @gmail.com,both of them,morning,secondary,Yes,Yes,Yes,No,No
1583,Miguel,Robinson ,22,MiguelRobinson @gmail.com,both of them,morning,secondary,Yes,No,Yes,Yes,Yes
1584,Marie,Hughes ,27,MarieHughes @gmail.com,both of them,night,secondary,Yes,Yes,No,No,No
1585,Michael,Williams,34,MichaelWilliams@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,Yes
1586,Josephine,Robinson ,22,JosephineRobinson @gmail.com,morning,night,university,No,No,Yes,No,No
1587,George,Williams,21,GeorgeWilliams@gmail.com,both of them,morning,secondary,Yes,No,No,No,Yes
1588,Mario,White,26,MarioWhite@gmail.com,morning,morning,university,Yes,No,Yes,Yes,No
1589,John,Williams,28,JohnWilliams@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
1590,Jorge,Johnson,21,JorgeJohnson@gmail.com,morning,morning,secondary,No,No,No,No,No
1591,Anthony,Smith,25,AnthonySmith@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
1592,Albert,Williams,30,AlbertWilliams@gmail.com,night,night,secondary,No,Yes,No,No,Yes
1593,Anthony,Williams,27,AnthonyWilliams@gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
1594,Mario,Roberts ,25,MarioRoberts @gmail.com,night,night,secondary,No,Yes,No,Yes,No
1595,Lucas,Thompson ,21,LucasThompson @gmail.com,morning,night,secondary,Yes,Yes,No,Yes,Yes
1596,Derek,Robinson ,31,DerekRobinson @gmail.com,both of them,night,secondary,Yes,No,No,Yes,No
1597,Luna,Smith,32,LunaSmith@gmail.com,morning,night,secondary,No,No,No,Yes,No
1598,Derek,Edwards ,26,DerekEdwards @gmail.com,both of them,morning,university,No,No,No,No,No
1599,Michael,Robinson ,33,MichaelRobinson @gmail.com,night,night,secondary,No,Yes,Yes,No,No
1600,Lucas,Smith,34,LucasSmith@gmail.com,morning,night,university,Yes,Yes,No,Yes,Yes
1601,LouisaLoren,Williams,27,LouisaLorenWilliams@gmail.com,both of them,morning,university,No,Yes,No,No,No
1602,LouisaLoren,Davies ,23,LouisaLorenDavies @gmail.com,night,night,secondary,No,No,Yes,No,No
1603,Antonio,Hughes ,28,AntonioHughes @gmail.com,both of them,morning,secondary,No,Yes,No,No,Yes
1604,Josephine,Davies ,22,JosephineDavies @gmail.com,night,morning,university,No,Yes,Yes,No,Yes
1605,Antonio,Bush,21,AntonioBush@gmail.com,both of them,night,university,No,Yes,Yes,Yes,Yes
1606,Marie,Taylor,24,MarieTaylor@gmail.com,both of them,morning,university,No,No,Yes,Yes,No
1607,Anthony,Davies ,26,AnthonyDavies @gmail.com,both of them,night,secondary,Yes,No,No,No,Yes
1608,Nick,Williams,22,NickWilliams@gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,Yes
1609,Jorge,Williams,33,JorgeWilliams@gmail.com,morning,morning,university,No,No,Yes,No,Yes
1610,Marie,Davies ,31,MarieDavies @gmail.com,night,night,university,No,No,No,No,No
1611,Josephine,Wright,20,JosephineWright@gmail.com,both of them,morning,secondary,No,Yes,No,Yes,No
1612,LouisaLoren,Edwards ,33,LouisaLorenEdwards @gmail.com,both of them,morning,secondary,Yes,No,No,No,No
1613,Jorge,Jones,21,JorgeJones@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
1614,Miguel,Walker ,24,MiguelWalker @gmail.com,night,night,university,Yes,Yes,Yes,Yes,Yes
1615,Lucas,Walker ,20,LucasWalker @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
1616,John,Robinson ,18,JohnRobinson @gmail.com,night,morning,university,No,No,Yes,No,No
1617,Jorge,Thompson ,18,JorgeThompson @gmail.com,morning,morning,university,Yes,No,No,No,No
1618,Albert,Brown,18,AlbertBrown@gmail.com,night,morning,university,No,No,Yes,Yes,No
1619,Miguel,Bush,21,MiguelBush@gmail.com,both of them,morning,university,No,Yes,No,No,Yes
1620,Josephine,Lee ,26,JosephineLee @gmail.com,night,night,secondary,Yes,No,Yes,No,No
1621,Marie,Evans ,33,MarieEvans @gmail.com,night,morning,university,Yes,No,Yes,Yes,No
1622,Marie,Williams,28,MarieWilliams@gmail.com,both of them,night,university,Yes,Yes,No,Yes,Yes
1623,Anthony,Thomas ,32,AnthonyThomas @gmail.com,night,morning,secondary,No,Yes,No,Yes,Yes
1624,John,Hughes ,29,JohnHughes @gmail.com,both of them,morning,university,No,Yes,Yes,No,No
1625,LouisaLoren,Williams,29,LouisaLorenWilliams@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,Yes
1626,Nick,White,25,NickWhite@gmail.com,morning,morning,university,Yes,Yes,Yes,No,Yes
1627,Lucas,Johnson,20,LucasJohnson@gmail.com,night,night,university,Yes,No,No,No,Yes
1628,Marie,White,22,MarieWhite@gmail.com,morning,night,university,Yes,No,Yes,No,Yes
1629,Michael,Williams,26,MichaelWilliams@gmail.com,night,night,university,Yes,No,No,Yes,Yes
1630,LouisaLoren,Roberts ,32,LouisaLorenRoberts @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
1631,Derek,Lee ,21,DerekLee @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
1632,Anthony,Taylor,29,AnthonyTaylor@gmail.com,morning,night,university,No,No,Yes,Yes,Yes
1633,John,Taylor,28,JohnTaylor@gmail.com,both of them,night,secondary,No,Yes,Yes,No,No
1634,Albert,Bush,25,AlbertBush@gmail.com,both of them,night,university,No,No,Yes,No,Yes
1635,Albert,Davies ,22,AlbertDavies @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
1636,Jorge,Bush,28,JorgeBush@gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
1637,Derek,Williams,23,DerekWilliams@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
1638,John,Johnson,27,JohnJohnson@gmail.com,morning,morning,university,Yes,Yes,No,Yes,No
1639,Antonio,Thomas ,21,AntonioThomas @gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
1640,Maria,Jones,33,MariaJones@gmail.com,night,morning,secondary,No,Yes,No,Yes,No
1641,Josephine,Davies ,30,JosephineDavies @gmail.com,both of them,morning,secondary,No,Yes,Yes,No,Yes
1642,Mario,Jones,18,MarioJones@gmail.com,both of them,morning,university,Yes,Yes,No,No,No
1643,Miguel,Jones,30,MiguelJones@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
1644,Anthony,Thompson ,24,AnthonyThompson @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,Yes
1645,Antonio,Davies ,32,AntonioDavies @gmail.com,both of them,night,secondary,Yes,No,No,Yes,No
1646,Luna,Robinson ,21,LunaRobinson @gmail.com,morning,night,university,No,Yes,Yes,No,No
1647,Derek,Williams,33,DerekWilliams@gmail.com,morning,morning,university,Yes,No,Yes,No,No
1648,Anthony,White,28,AnthonyWhite@gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
1649,Albert,Roberts ,30,AlbertRoberts @gmail.com,night,night,secondary,No,No,Yes,No,Yes
1650,Antonio,Smith,21,AntonioSmith@gmail.com,both of them,night,university,Yes,Yes,No,No,No
1651,Luna,Johnson,28,LunaJohnson@gmail.com,night,morning,secondary,Yes,Yes,No,Yes,Yes
1652,Josephine,Smith,25,JosephineSmith@gmail.com,both of them,morning,secondary,Yes,No,Yes,Yes,No
1653,Lucas,Brown,21,LucasBrown@gmail.com,both of them,night,university,Yes,No,No,Yes,Yes
1654,John,Thompson ,22,JohnThompson @gmail.com,both of them,morning,university,Yes,Yes,No,Yes,No
1655,Albert,Evans ,33,AlbertEvans @gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
1656,John,Wright,18,JohnWright@gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
1657,Derek,Taylor,18,DerekTaylor@gmail.com,night,morning,university,No,Yes,No,No,Yes
1658,Luna,Davies ,24,LunaDavies @gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,Yes
1659,Nick,Bush,26,NickBush@gmail.com,morning,night,secondary,No,No,Yes,Yes,No
1660,John,Robinson ,29,JohnRobinson @gmail.com,morning,night,university,No,Yes,Yes,Yes,No
1661,Michael,Thomas ,33,MichaelThomas @gmail.com,morning,morning,university,Yes,Yes,Yes,No,Yes
1662,George,Williams,19,GeorgeWilliams@gmail.com,morning,night,secondary,Yes,No,No,Yes,Yes
1663,Albert,Evans ,29,AlbertEvans @gmail.com,morning,morning,university,Yes,No,No,No,Yes
1664,Nick,Hughes ,22,NickHughes @gmail.com,night,night,university,No,No,Yes,No,Yes
1665,Josephine,Johnson,21,JosephineJohnson@gmail.com,both of them,morning,secondary,Yes,No,No,No,Yes
1666,Luna,Lee ,30,LunaLee @gmail.com,morning,morning,secondary,No,Yes,No,No,No
1667,Lucas,Williams,20,LucasWilliams@gmail.com,both of them,morning,university,Yes,Yes,No,Yes,Yes
1668,Luna,Thompson ,25,LunaThompson @gmail.com,morning,night,university,No,Yes,No,Yes,No
1669,Maria,Roberts ,18,MariaRoberts @gmail.com,morning,morning,secondary,Yes,No,No,No,No
1670,Maria,Williams,32,MariaWilliams@gmail.com,morning,night,university,Yes,No,No,No,No
1671,Michael,White,34,MichaelWhite@gmail.com,night,morning,secondary,No,Yes,No,No,Yes
1672,Marie,Brown,25,MarieBrown@gmail.com,both of them,morning,secondary,Yes,No,No,Yes,Yes
1673,Lucas,Walker ,29,LucasWalker @gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
1674,Mario,Walker ,24,MarioWalker @gmail.com,both of them,night,university,Yes,Yes,Yes,Yes,No
1675,Derek,Smith,22,DerekSmith@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
1676,Maria,Bush,24,MariaBush@gmail.com,both of them,night,secondary,Yes,Yes,Yes,Yes,Yes
1677,Lucas,Williams,29,LucasWilliams@gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
1678,Mario,Edwards ,19,MarioEdwards @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
1679,Albert,Hughes ,34,AlbertHughes @gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
1680,Jorge,Edwards ,22,JorgeEdwards @gmail.com,both of them,night,secondary,No,Yes,Yes,No,No
1681,Maria,Brown,32,MariaBrown@gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
1682,Michael,Thomas ,33,MichaelThomas @gmail.com,both of them,morning,university,No,No,No,Yes,No
1683,Nick,Wright,25,NickWright@gmail.com,morning,night,secondary,No,No,Yes,No,No
1684,Luna,Williams,32,LunaWilliams@gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,No
1685,Lucas,Williams,20,LucasWilliams@gmail.com,morning,night,university,No,No,No,Yes,Yes
1686,Lucas,Walker ,26,LucasWalker @gmail.com,both of them,morning,university,No,Yes,No,Yes,Yes
1687,George,Johnson,31,GeorgeJohnson@gmail.com,morning,morning,secondary,No,Yes,No,Yes,No
1688,Maria,Smith,32,MariaSmith@gmail.com,both of them,night,university,No,No,Yes,No,No
1689,Mario,Lee ,21,MarioLee @gmail.com,both of them,night,university,Yes,No,No,No,Yes
1690,Maria,Thompson ,22,MariaThompson @gmail.com,both of them,night,university,Yes,Yes,No,Yes,No
1691,Anthony,Taylor,30,AnthonyTaylor@gmail.com,morning,morning,secondary,No,No,No,Yes,Yes
1692,Miguel,Johnson,20,MiguelJohnson@gmail.com,morning,night,secondary,Yes,No,No,Yes,No
1693,Luna,Williams,19,LunaWilliams@gmail.com,morning,morning,secondary,No,Yes,No,No,Yes
1694,Mario,Robinson ,21,MarioRobinson @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
1695,Mario,Roberts ,27,MarioRoberts @gmail.com,morning,night,secondary,No,No,Yes,Yes,Yes
1696,Antonio,Lee ,28,AntonioLee @gmail.com,both of them,night,secondary,No,No,No,Yes,Yes
1697,Mario,Bush,22,MarioBush@gmail.com,both of them,morning,secondary,No,Yes,No,No,Yes
1698,George,Johnson,32,GeorgeJohnson@gmail.com,night,night,university,Yes,No,No,No,Yes
1699,Anthony,Thompson ,24,AnthonyThompson @gmail.com,night,morning,university,No,No,No,Yes,Yes
1700,Anthony,Roberts ,26,AnthonyRoberts @gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,Yes
1701,Miguel,Edwards ,34,MiguelEdwards @gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
1702,Lucas,Williams,27,LucasWilliams@gmail.com,morning,morning,secondary,No,No,No,Yes,No
1703,Anthony,Williams,34,AnthonyWilliams@gmail.com,morning,night,secondary,No,Yes,No,Yes,No
1704,Michael,Evans ,19,MichaelEvans @gmail.com,morning,morning,secondary,No,Yes,Yes,Yes,Yes
1705,Lucas,Smith,22,LucasSmith@gmail.com,morning,night,secondary,No,No,No,No,No
1706,Jorge,Smith,23,JorgeSmith@gmail.com,both of them,night,secondary,No,No,Yes,No,Yes
1707,Miguel,Brown,32,MiguelBrown@gmail.com,both of them,night,secondary,Yes,Yes,Yes,No,No
1708,Anthony,Roberts ,18,AnthonyRoberts @gmail.com,both of them,morning,university,No,No,No,No,No
1709,Mario,Thompson ,18,MarioThompson @gmail.com,both of them,morning,university,Yes,Yes,No,Yes,Yes
1710,Albert,Roberts ,32,AlbertRoberts @gmail.com,night,morning,university,Yes,Yes,No,No,No
1711,Jorge,Thompson ,21,JorgeThompson @gmail.com,both of them,night,secondary,Yes,Yes,No,No,Yes
1712,Jorge,Lee ,21,JorgeLee @gmail.com,both of them,morning,secondary,No,Yes,No,No,No
1713,Anthony,Roberts ,18,AnthonyRoberts @gmail.com,both of them,night,university,Yes,No,Yes,No,Yes
1714,Marie,Davies ,25,MarieDavies @gmail.com,night,morning,secondary,Yes,Yes,No,No,Yes
1715,Marie,White,31,MarieWhite@gmail.com,night,morning,university,No,No,No,No,No
1716,Lucas,Walker ,30,LucasWalker @gmail.com,both of them,morning,secondary,Yes,Yes,No,No,Yes
1717,Albert,Brown,24,AlbertBrown@gmail.com,both of them,night,secondary,Yes,No,No,No,Yes
1718,Maria,Thompson ,26,MariaThompson @gmail.com,both of them,morning,secondary,No,Yes,No,No,Yes
1719,Antonio,White,26,AntonioWhite@gmail.com,morning,night,secondary,Yes,No,No,Yes,Yes
1720,LouisaLoren,White,30,LouisaLorenWhite@gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
1721,LouisaLoren,Walker ,20,LouisaLorenWalker @gmail.com,both of them,morning,university,No,Yes,Yes,Yes,No
1722,Anthony,Jones,27,AnthonyJones@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
1723,Antonio,Roberts ,30,AntonioRoberts @gmail.com,night,night,university,No,No,No,Yes,Yes
1724,LouisaLoren,Taylor,19,LouisaLorenTaylor@gmail.com,morning,night,university,Yes,Yes,No,Yes,No
1725,Josephine,Jones,20,JosephineJones@gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
1726,Michael,Roberts ,33,MichaelRoberts @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
1727,Mario,Thompson ,21,MarioThompson @gmail.com,night,morning,university,No,No,No,Yes,No
1728,Lucas,Smith,28,LucasSmith@gmail.com,both of them,morning,university,No,Yes,Yes,No,Yes
1729,Antonio,Wright,28,AntonioWright@gmail.com,night,night,secondary,No,No,No,No,Yes
1730,Anthony,Johnson,18,AnthonyJohnson@gmail.com,night,morning,secondary,No,No,Yes,No,No
1731,Michael,Thompson ,30,MichaelThompson @gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
1732,Luna,Taylor,27,LunaTaylor@gmail.com,morning,night,university,Yes,No,Yes,No,No
1733,Albert,Thomas ,18,AlbertThomas @gmail.com,both of them,morning,secondary,No,No,Yes,Yes,Yes
1734,Antonio,Thomas ,23,AntonioThomas @gmail.com,night,morning,university,Yes,No,No,Yes,Yes
1735,George,Lee ,21,GeorgeLee @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
1736,Maria,White,29,MariaWhite@gmail.com,morning,morning,university,No,No,No,Yes,No
1737,Miguel,Williams,34,MiguelWilliams@gmail.com,both of them,morning,university,Yes,Yes,No,Yes,No
1738,Anthony,Evans ,22,AnthonyEvans @gmail.com,morning,night,secondary,Yes,No,Yes,No,Yes
1739,Antonio,Jones,30,AntonioJones@gmail.com,both of them,night,secondary,Yes,No,Yes,Yes,No
1740,Luna,Roberts ,29,LunaRoberts @gmail.com,night,morning,university,No,Yes,No,Yes,Yes
1741,Anthony,Robinson ,25,AnthonyRobinson @gmail.com,both of them,night,secondary,Yes,No,No,No,No
1742,Anthony,Lee ,29,AnthonyLee @gmail.com,both of them,night,university,Yes,Yes,Yes,No,Yes
1743,Derek,Robinson ,21,DerekRobinson @gmail.com,both of them,night,university,Yes,No,Yes,No,No
1744,George,Lee ,25,GeorgeLee @gmail.com,morning,night,university,Yes,Yes,No,Yes,No
1745,Albert,Taylor,33,AlbertTaylor@gmail.com,both of them,night,university,No,No,No,Yes,No
1746,Derek,Edwards ,32,DerekEdwards @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
1747,Mario,Evans ,18,MarioEvans @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
1748,John,Wright,33,JohnWright@gmail.com,night,night,secondary,No,No,No,Yes,Yes
1749,Albert,Bush,22,AlbertBush@gmail.com,both of them,night,university,No,Yes,Yes,No,Yes
1750,Luna,Jones,22,LunaJones@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
1751,Anthony,Thompson ,32,AnthonyThompson @gmail.com,morning,night,university,No,Yes,No,No,Yes
1752,Derek,Robinson ,32,DerekRobinson @gmail.com,night,night,secondary,No,No,No,No,No
1753,John,Bush,18,JohnBush@gmail.com,morning,night,university,Yes,Yes,Yes,No,No
1754,Albert,Smith,21,AlbertSmith@gmail.com,morning,night,university,No,No,No,No,Yes
1755,Lucas,Thomas ,27,LucasThomas @gmail.com,night,night,university,No,Yes,No,No,Yes
1756,Albert,Roberts ,34,AlbertRoberts @gmail.com,night,morning,secondary,Yes,No,No,No,No
1757,Mario,Thompson ,24,MarioThompson @gmail.com,night,night,secondary,No,No,Yes,Yes,Yes
1758,Josephine,Williams,31,JosephineWilliams@gmail.com,night,morning,university,No,Yes,No,No,No
1759,Anthony,White,19,AnthonyWhite@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
1760,Antonio,Evans ,34,AntonioEvans @gmail.com,both of them,morning,university,Yes,No,Yes,Yes,No
1761,John,Thomas ,29,JohnThomas @gmail.com,morning,morning,university,Yes,Yes,Yes,No,Yes
1762,John,Williams,18,JohnWilliams@gmail.com,night,night,university,Yes,No,Yes,Yes,Yes
1763,Miguel,Roberts ,29,MiguelRoberts @gmail.com,both of them,night,university,Yes,Yes,No,No,No
1764,LouisaLoren,Williams,30,LouisaLorenWilliams@gmail.com,night,night,university,No,No,No,No,Yes
1765,Luna,Taylor,23,LunaTaylor@gmail.com,both of them,morning,university,Yes,No,Yes,No,Yes
1766,Nick,Robinson ,27,NickRobinson @gmail.com,morning,night,university,No,Yes,No,Yes,Yes
1767,George,Lee ,19,GeorgeLee @gmail.com,both of them,night,university,No,Yes,No,No,Yes
